person,/m/01g317,0.0,0.3,0.8507565855979919,0.2060084044933319,0.00014328001998364925,0.30730587244033813,0.17035165429115295
bottle,/m/04dr76w,0.0,3.0,0.6664146780967712,0.7360642552375793,0.07980497926473618,0.8928240537643433,0.6346568465232849
person,/m/01g317,0.8,1.1,0.8302818536758423,0.5169095993041992,0.0,0.6582130193710327,0.20951224863529205
kitchen appliance,/m/0h99cwc,1.2,2.3,0.6343875527381897,0.103401780128479,0.13017940521240234,0.3958049416542053,0.7091920971870422
egg,/m/033cnk,1.2,2.7,0.5319975018501282,0.60223388671875,0.3508118987083435,0.7506780624389648,0.6268837451934814
home appliance,/m/019dx1,1.4,1.4,0.5064417123794556,0.08090099692344666,0.1340474784374237,0.4171532988548279,0.7581980228424072
person,/m/01g317,1.7,1.9,0.8330346941947937,0.10196152329444885,0.004361141473054886,0.8297114372253418,0.16990381479263306
food processor,/m/03y6mg,1.8,1.8,0.5144724249839783,0.08090099692344666,0.13236920535564423,0.4167494773864746,0.7581980228424072
home appliance,/m/019dx1,3.3,3.9,0.5563259124755859,0.08090099692344666,0.1218019425868988,0.4218442738056183,0.7581980228424072
kitchen appliance,/m/0h99cwc,4.0,10.5,0.6079361438751221,0.08090099692344666,0.13321615755558014,0.4168446958065033,0.7581980228424072
person,/m/01g317,4.2,5.9,0.8288801312446594,0.14410355687141418,0.005288556218147278,0.7204161882400513,0.09071327745914459
bottle,/m/04dr76w,4.4,5.0,0.5571225881576538,0.41897788643836975,0.003753132186830044,0.5161718130111694,0.28281429409980774
table,/m/04bcr3,4.8,5.8,0.5963351130485535,0.004728291183710098,0.08710206300020218,0.9947993159294128,0.9687162041664124
home appliance,/m/019dx1,4.9,4.9,0.5240658521652222,0.08090099692344666,0.13670556247234344,0.4176584780216217,0.7581980228424072
person,/m/01g317,5.6,5.9,0.8976133465766907,0.0,0.0,0.2938595116138458,0.4126383364200592
table,/m/04bcr3,7.8,7.8,0.5271884202957153,0.007359325885772705,0.11000001430511475,0.9952415823936462,0.9807919859886169
food processor,/m/03y6mg,8.1,9.9,0.596476674079895,0.005605414509773254,0.028241552412509918,0.4261534810066223,0.8642640709877014
person,/m/01g317,9.2,10.3,0.7614200711250305,0.01227569580078125,0.0,0.44280824065208435,0.46161696314811707
food,/m/02wbm,10.1,10.7,0.5133945941925049,0.7163608074188232,0.37899675965309143,0.8846867084503174,0.6591111421585083
bottle,/m/04dr76w,10.8,11.5,0.5817272663116455,0.07537072151899338,0.0,0.21644234657287598,0.22938059270381927
tableware,/m/04brg2,11.0,11.7,0.5255788564682007,0.7195703983306885,0.3778219521045685,0.8846579194068909,0.6543598771095276
tableware,/m/04brg2,11.0,11.7,0.5255788564682007,0.5806140899658203,0.3785017728805542,0.8804687261581421,0.6666119694709778
food processor,/m/03y6mg,11.5,11.9,0.6598700284957886,0.0028567351400852203,0.015735898166894913,0.3844902813434601,0.8642640709877014
mixer,/m/063rgb,11.7,11.8,0.521182119846344,0.08090099692344666,0.12810976803302765,0.3990990221500397,0.7611434459686279
kitchen appliance,/m/0h99cwc,11.9,16.4,0.6169321537017822,0.0009009875357151031,0.16063697636127472,0.3190990090370178,0.7581980228424072
bottle,/m/04dr76w,13.3,18.5,0.734166145324707,0.7074131369590759,0.004811891354620457,0.8235297799110413,0.2707313299179077
tableware,/m/04brg2,13.7,14.3,0.5144357681274414,0.7125672698020935,0.36961829662323,0.8846696615219116,0.6573656797409058
tableware,/m/04brg2,13.7,14.3,0.5144357681274414,0.5771390795707703,0.3785738945007324,0.8864619731903076,0.6671367883682251
person,/m/01g317,13.9,27.2,0.826147735118866,0.11421331018209457,0.0,0.8704535365104675,0.21576844155788422
person,/m/01g317,13.9,27.2,0.826147735118866,0.012800334952771664,-0.004291628487408161,0.8094432353973389,0.25934064388275146
